FechaProgramacion,Fabrica,Seccion,Linea,Equipo,TiempoPNP
29/11/2018,Derivados,Envasado RTD,Linea Baby 6,CERRADORA,131
29/11/2018,Derivados,Envasado RTD,Linea Baby 6,BBA DE RECUPERO LLENADORA,131
29/11/2018,Derivados,Envasado RTD,Linea Baby 6,BAJADOR MAGNETICO ETIQUETADORA,131
29/11/2018,Derivados,Envasado RTD,Linea Baby 6,TRANSPORTADOR SALIDA ENFRIADOR,131
29/11/2018,Derivados,Envasado RTD,Linea Baby 6,TRANSPORTADOR MASS CONVEYOR,131
29/11/2018,Derivados,Envasado RTD,Linea Baby 6,TRANSP ALIMENTADOR ENVASES VACIO,131
29/11/2018,Derivados,Envasado RTD,Linea Baby 6,TABLERO AUTOMATISMO EMBAL-ETIQ,131
29/11/2018,Derivados,Envasado RTD,Linea Baby 6,SOPLADOR LLENADORA,131
29/11/2018,Derivados,Envasado RTD,Linea Baby 6,PALETIZADOR WALLON,131
29/11/2018,Derivados,Envasado RTD,Linea Baby 6,EMBALADORA,131
29/11/2018,Derivados,Envasado RTD,Linea Baby 6,DETECTOR GAMMA,131
29/11/2018,Derivados,Envasado RTD,Linea Baby 6,CODIFICADOR DE ENVASE LLENO,131
29/11/2018,Derivados,Envasado RTD,Linea Baby 6,BAJADOR MAGNETICO PRECALENTADOR,131
29/11/2018,Derivados,Envasado RTD,Linea Baby 6,TRANSP SALIDA EMBALADORA,51
29/11/2018,Derivados,Envasado RTD,Linea Baby 6,TRANSP SALIDA ELEVADOR CERRADORA,51
29/11/2018,Derivados,Envasado RTD,Linea Baby 6,LLENADORA,51
29/11/2018,Derivados,Envasado RTD,Linea Baby 6,ENFRIADOR,51
29/11/2018,Derivados,Envasado RTD,Linea Baby 6,ELEVADOR SALIDA CERRADORA,51
29/11/2018,Derivados,Envasado RTD,Linea Baby 6,CODIFICADOR DE ENVASE LLENO,51
29/11/2018,Derivados,Envasado RTD,Linea Baby 6,CERRADORA,51
29/11/2018,Derivados,Envasado RTD,Linea Baby 6,BBA DE RECUPERO LLENADORA,51
29/11/2018,Derivados,Envasado RTD,Linea Baby 6,BAJADOR MAGNETICO PALETIZADOR,51
29/11/2018,Derivados,Envasado RTD,Linea Baby 6,BAJADOR MAGNETICO ETIQUETADORA,51
29/11/2018,Derivados,Envasado RTD,Linea Baby 6,TRANSP SALIDA ELEVADOR PALETIZADOR,51
29/11/2018,Derivados,Envasado RTD,Linea Baby 6,TABLERO AUTOMATISMO LLEN-CERRADORA,51
29/11/2018,Derivados,Envasado RTD,Linea Baby 6,TABLERO AUTOMATISMO ESTERILIZADOR,51
20/7/2018,Derivados,Envasado RTD,Linea Baby 6,PRENSA,51
20/7/2018,Derivados,Envasado RTD,Linea Baby 6,PRECALENTADOR,51
20/7/2018,Derivados,Envasado RTD,Linea Baby 6,ESTERILIZADOR,51
20/7/2018,Derivados,Envasado RTD,Linea Baby 6,ELEVADOR SALIDA PAL/DEPAL WALLON,51
20/7/2018,Derivados,Envasado RTD,Linea Baby 6,VAC TRAC ENFRIADOR,51
20/7/2018,Derivados,Envasado RTD,Linea Baby 6,TRANSPORTADOR SALIDA ENFRIADOR,51
20/7/2018,Derivados,Envasado RTD,Linea Baby 6,SOPLADOR LLENADORA,51
20/7/2018,Derivados,Envasado RTD,Linea Baby 6,SOPLADOR ENFRIADOR,51
20/7/2018,Derivados,Envasado RTD,Linea Baby 6,Llenado Y Embalado / Baby 6 - FLE,51
20/7/2018,Derivados,Envasado RTD,Linea Baby 6,ETIQUETADORA,51
20/7/2018,Derivados,Envasado RTD,Linea Baby 6,EMBALADORA,51
20/7/2018,Derivados,Envasado RTD,Linea Baby 6,BAJADOR MAGNETICO PRECALENTADOR,51
21/7/2018,Derivados,Envasado RTD,Linea Baby 6,VAC TRAC ENFRIADOR,51
21/7/2018,Derivados,Envasado RTD,Linea Baby 6,TRANSPORTADOR SALIDA ENFRIADOR,51
21/7/2018,Derivados,Envasado RTD,Linea Baby 6,TRANSP SALIDA ELEVADOR ENFRIADOR,51
21/7/2018,Derivados,Envasado RTD,Linea Baby 6,TRANSP SALIDA ELEVADOR CERRADORA,51
21/7/2018,Derivados,Envasado RTD,Linea Baby 6,SOPLADOR LLENADORA,51
21/7/2018,Derivados,Envasado RTD,Linea Baby 6,SOPLADOR ENFRIADOR,51
21/7/2018,Derivados,Envasado RTD,Linea Baby 6,PALETIZADOR WALLON,51
21/7/2018,Derivados,Envasado RTD,Linea Baby 6,LLENADORA,51
21/7/2018,Derivados,Envasado RTD,Linea Baby 6,Llenado Y Embalado / Baby 6 - FLE,51
21/7/2018,Derivados,Envasado RTD,Linea Baby 6,ETIQUETADORA,51
20/7/2018,Derivados,Envasado RTD,Linea Baby 6,ENGOMADORA,51
20/7/2018,Derivados,Envasado RTD,Linea Baby 6,ENFRIADOR,51
20/7/2018,Derivados,Envasado RTD,Linea Baby 6,EMBALADORA,51
20/7/2018,Derivados,Envasado RTD,Linea Baby 6,ELEVADOR SALIDA CERRADORA,51
20/7/2018,Derivados,Envasado RTD,Linea Baby 6,BAJADOR MAGNETICO PRECALENTADOR,51
20/7/2018,Derivados,Envasado RTD,Linea Baby 6,BAJADOR MAGNETICO PALETIZADOR,51
20/7/2018,Derivados,Envasado RTD,Linea Baby 6,TRANSPORTADOR MASS CONVEYOR,51
20/7/2018,Derivados,Envasado RTD,Linea Baby 6,TRANSP SALIDA CERRADORA,51
20/7/2018,Derivados,Envasado RTD,Linea Baby 6,TRANSP ALIMENTADOR ENVASES VACIO,51
20/7/2018,Derivados,Envasado RTD,Linea Baby 6,TRANSP ALIMENTACION INGRESO EMBALADORA,51
20/7/2018,Derivados,Envasado RTD,Linea Baby 6,TABLERO AUTOMATISMO ESTERILIZADOR,51
20/7/2018,Derivados,Envasado RTD,Linea Baby 6,TABLERO AUTOMATISMO EMBAL-ETIQ,51
20/7/2018,Derivados,Envasado RTD,Linea Baby 6,ENGOMADORA,51
21/7/2018,Derivados,Envasado RTD,Linea Baby 6,ELEVADOR SALIDA PAL/DEPAL WALLON,51
21/7/2018,Derivados,Envasado RTD,Linea Baby 6,ELEVADOR SALIDA ENFRIADOR,51
21/7/2018,Derivados,Envasado RTD,Linea Baby 6,DETECTOR GAMMA,51
21/7/2018,Derivados,Envasado RTD,Linea Baby 6,CODIFICADOR DE CAJAS MARSH,51
21/7/2018,Derivados,Envasado RTD,Linea Baby 6,TRANSPORTADOR MASS CONVEYOR,51
21/7/2018,Derivados,Envasado RTD,Linea Baby 6,TRANSP SALIDA CERRADORA,51
21/7/2018,Derivados,Envasado RTD,Linea Baby 6,TRANSP ALIMENTACION INGRESO EMBALADORA,51
21/7/2018,Derivados,Envasado RTD,Linea Baby 6,TRANSP ALIMENT ENV PALETIZADOR,51
21/7/2018,Derivados,Envasado RTD,Linea Baby 6,TABLERO AUTOMATISMO EMBAL-ETIQ,51
21/7/2018,Derivados,Envasado RTD,Linea Baby 6,ELEVADOR SALIDA ENFRIADOR,51
21/7/2018,Derivados,Envasado RTD,Linea Baby 6,DETECTOR GAMMA,51
21/7/2018,Derivados,Envasado RTD,Linea Baby 6,CODIFICADOR DE CAJAS MARSH,51
21/7/2018,Derivados,Envasado RTD,Linea Baby 6,TRANSP SALIDA ELEVADOR PALETIZADOR,51
21/7/2018,Derivados,Envasado RTD,Linea Baby 6,TRANSP SALIDA ELEVADOR ENFRIADOR,51
20/7/2018,Derivados,Envasado RTD,Linea Baby 6,TRANSP ALIMENT ENV PALETIZADOR,51
20/7/2018,Derivados,Envasado RTD,Linea Baby 6,TABLERO AUTOMATISMO LLEN-CERRADORA,51
20/7/2018,Derivados,Envasado RTD,Linea Baby 6,PRENSA,51
20/7/2018,Derivados,Envasado RTD,Linea Baby 6,PRECALENTADOR,51
20/7/2018,Derivados,Envasado RTD,Linea Baby 6,PALETIZADOR WALLON,51
20/7/2018,Derivados,Envasado RTD,Linea Baby 6,ESTERILIZADOR,51
20/7/2018,Derivados,Envasado RTD,Linea Baby 6,TRANSP SALIDA EMBALADORA,51
20/7/2018,Derivados,Envasado RTD,Linea Baby 6,TRANSP ALIMENTADOR ENVASES VACIO,51
20/7/2018,Derivados,Envasado RTD,Linea Baby 6,CODIFICADOR DE ENVASE LLENO,51
20/7/2018,Derivados,Envasado RTD,Linea Baby 6,CERRADORA,51
21/7/2018,Derivados,Envasado RTD,Linea Baby 6,BBA DE RECUPERO LLENADORA,51
21/7/2018,Derivados,Envasado RTD,Linea Baby 6,BAJADOR MAGNETICO ETIQUETADORA,51
21/7/2018,Derivados,Envasado RTD,Linea Baby 6,TRANSPORTADOR MASS CONVEYOR,90
21/7/2018,Derivados,Envasado RTD,Linea Baby 6,TRANSP SALIDA ELEVADOR ENFRIADOR,90
21/7/2018,Derivados,Envasado RTD,Linea Baby 6,TRANSP ALIMENT ENV PALETIZADOR,90
21/7/2018,Derivados,Envasado RTD,Linea Baby 6,TABLERO AUTOMATISMO EMBAL-ETIQ,90
21/7/2018,Derivados,Envasado RTD,Linea Baby 6,SOPLADOR LLENADORA,90
21/7/2018,Derivados,Envasado RTD,Linea Baby 6,SOPLADOR ENFRIADOR,90
21/7/2018,Derivados,Envasado RTD,Linea Baby 6,PRENSA,90
21/7/2018,Derivados,Envasado RTD,Linea Baby 6,PALETIZADOR WALLON,90
21/7/2018,Derivados,Envasado RTD,Linea Baby 6,ETIQUETADORA,90
21/7/2018,Derivados,Envasado RTD,Linea Baby 6,ENGOMADORA,90
20/7/2018,Derivados,Envasado RTD,Linea Baby 6,ELEVADOR SALIDA ENFRIADOR,90
20/7/2018,Derivados,Envasado RTD,Linea Baby 6,CODIFICADOR DE CAJAS MARSH,90
20/7/2018,Derivados,Envasado RTD,Linea Baby 6,BAJADOR MAGNETICO PRECALENTADOR,90
20/7/2018,Derivados,Envasado RTD,Linea Baby 6,VAC TRAC ENFRIADOR,90
20/7/2018,Derivados,Envasado RTD,Linea Baby 6,TRANSP SALIDA CERRADORA,90
20/7/2018,Derivados,Envasado RTD,Linea Baby 6,TRANSP ALIMENTACION INGRESO EMBALADORA,90
20/7/2018,Derivados,Envasado RTD,Linea Baby 6,TABLERO AUTOMATISMO ESTERILIZADOR,90
20/7/2018,Derivados,Envasado RTD,Linea Baby 6,LLENADORA,90
20/7/2018,Derivados,Envasado RTD,Linea Baby 6,Llenado Y Embalado / Baby 6 - FLE,90
20/7/2018,Derivados,Envasado RTD,Linea Baby 6,ENFRIADOR,90
20/7/2018,Derivados,Envasado RTD,Linea Baby 6,ELEVADOR SALIDA PAL/DEPAL WALLON,90
20/7/2018,Derivados,Envasado RTD,Linea Baby 6,ELEVADOR SALIDA CERRADORA,90
21/7/2018,Derivados,Envasado RTD,Linea Baby 6,BAJADOR MAGNETICO PALETIZADOR,90
21/7/2018,Derivados,Envasado RTD,Linea Baby 6,TRANSP SALIDA ELEVADOR PALETIZADOR,90
21/7/2018,Derivados,Envasado RTD,Linea Baby 6,TRANSP ALIMENTADOR ENVASES VACIO,90
21/7/2018,Derivados,Envasado RTD,Linea Baby 6,TRANSP ALIMENTACION INGRESO EMBALADORA,90
21/7/2018,Derivados,Envasado RTD,Linea Baby 6,TABLERO AUTOMATISMO LLEN-CERRADORA,90
21/7/2018,Derivados,Envasado RTD,Linea Baby 6,TABLERO AUTOMATISMO ESTERILIZADOR,90
21/7/2018,Derivados,Envasado RTD,Linea Baby 6,ELEVADOR SALIDA PAL/DEPAL WALLON,90
21/7/2018,Derivados,Envasado RTD,Linea Baby 6,DETECTOR GAMMA,90
21/7/2018,Derivados,Envasado RTD,Linea Baby 6,CERRADORA,90
21/7/2018,Derivados,Envasado RTD,Linea Baby 6,TRANSP SALIDA EMBALADORA,90
21/7/2018,Derivados,Envasado RTD,Linea Baby 6,TRANSP SALIDA ELEVADOR PALETIZADOR,90
10/9/2018,Derivados,Envasado RTD,Linea Baby 6,TRANSP SALIDA ELEVADOR CERRADORA,90
10/9/2018,Derivados,Envasado RTD,Linea Baby 6,TABLERO AUTOMATISMO LLEN-CERRADORA,90
10/9/2018,Derivados,Envasado RTD,Linea Baby 6,PALETIZADOR WALLON,90
10/9/2018,Derivados,Envasado RTD,Linea Baby 6,ENGOMADORA,90
10/9/2018,Derivados,Envasado RTD,Linea Baby 6,CERRADORA,90
10/9/2018,Derivados,Envasado RTD,Linea Baby 6,TRANSPORTADOR SALIDA ENFRIADOR,90
10/9/2018,Derivados,Envasado RTD,Linea Baby 6,PRECALENTADOR,90
10/9/2018,Derivados,Envasado RTD,Linea Baby 6,ESTERILIZADOR,90
10/9/2018,Derivados,Envasado RTD,Linea Baby 6,EMBALADORA,90
10/9/2018,Derivados,Envasado RTD,Linea Baby 6,CODIFICADOR DE ENVASE LLENO,90
10/9/2018,Derivados,Envasado RTD,Linea Baby 6,BAJADOR MAGNETICO ETIQUETADORA,90
10/9/2018,Derivados,Envasado RTD,Linea Baby 6,PRENSA,90
10/9/2018,Derivados,Envasado RTD,Linea Baby 6,PRECALENTADOR,90
10/9/2018,Derivados,Envasado RTD,Linea Baby 6,ESTERILIZADOR,90
10/9/2018,Derivados,Envasado RTD,Linea Baby 6,CODIFICADOR DE ENVASE LLENO,90
10/9/2018,Derivados,Envasado RTD,Linea Baby 6,BBA DE RECUPERO LLENADORA,90
10/9/2018,Derivados,Envasado RTD,Linea Baby 6,BAJADOR MAGNETICO ETIQUETADORA,90
10/9/2018,Derivados,Envasado RTD,Linea Baby 6,VAC TRAC ENFRIADOR,90
10/9/2018,Derivados,Envasado RTD,Linea Baby 6,TRANSP SALIDA EMBALADORA,90
10/9/2018,Derivados,Envasado RTD,Linea Baby 6,TRANSP SALIDA ELEVADOR CERRADORA,90
10/9/2018,Derivados,Envasado RTD,Linea Baby 6,TRANSP SALIDA CERRADORA,90
10/9/2018,Derivados,Envasado RTD,Linea Baby 6,LLENADORA,90
10/9/2018,Derivados,Envasado RTD,Linea Baby 6,Llenado Y Embalado / Baby 6 - FLE,90
10/9/2018,Derivados,Envasado RTD,Linea Baby 6,ENFRIADOR,90
10/9/2018,Derivados,Envasado RTD,Linea Baby 6,ELEVADOR SALIDA CERRADORA,90
6/10/2018,Derivados,Envasado RTD,Linea Baby 6,BBA DE RECUPERO LLENADORA,90
6/10/2018,Derivados,Envasado RTD,Linea Baby 6,BAJADOR MAGNETICO PALETIZADOR,90
6/10/2018,Derivados,Envasado RTD,Linea Baby 6,TRANSPORTADOR SALIDA ENFRIADOR,90
6/10/2018,Derivados,Envasado RTD,Linea Baby 6,TRANSPORTADOR MASS CONVEYOR,90
6/10/2018,Derivados,Envasado RTD,Linea Baby 6,TRANSP SALIDA ELEVADOR ENFRIADOR,90
6/10/2018,Derivados,Envasado RTD,Linea Baby 6,TRANSP ALIMENTADOR ENVASES VACIO,90
6/10/2018,Derivados,Envasado RTD,Linea Baby 6,TRANSP ALIMENT ENV PALETIZADOR,90
6/10/2018,Derivados,Envasado RTD,Linea Baby 6,TABLERO AUTOMATISMO EMBAL-ETIQ,90
6/10/2018,Derivados,Envasado RTD,Linea Baby 6,SOPLADOR LLENADORA,90
6/10/2018,Derivados,Envasado RTD,Linea Baby 6,SOPLADOR ENFRIADOR,90
6/10/2018,Derivados,Envasado RTD,Linea Baby 6,ETIQUETADORA,90
6/10/2018,Derivados,Envasado RTD,Linea Baby 6,EMBALADORA,90
6/10/2018,Derivados,Envasado RTD,Linea Baby 6,ELEVADOR SALIDA ENFRIADOR,90
6/10/2018,Derivados,Envasado RTD,Linea Baby 6,DETECTOR GAMMA,90
6/10/2018,Derivados,Envasado RTD,Linea Baby 6,CODIFICADOR DE CAJAS MARSH,90
6/10/2018,Derivados,Envasado RTD,Linea Baby 6,BAJADOR MAGNETICO PRECALENTADOR,90
6/10/2018,Derivados,Envasado RTD,Linea Baby 6,VAC TRAC ENFRIADOR,61
6/10/2018,Derivados,Envasado RTD,Linea Baby 6,TRANSP SALIDA EMBALADORA,61
6/10/2018,Derivados,Envasado RTD,Linea Baby 6,TRANSP SALIDA ELEVADOR CERRADORA,61
6/10/2018,Derivados,Envasado RTD,Linea Baby 6,TRANSP SALIDA CERRADORA,61
15/11/2018,Derivados,Envasado RTD,Linea Baby 6,TRANSP ALIMENTACION INGRESO EMBALADORA,61
15/11/2018,Derivados,Envasado RTD,Linea Baby 6,LLENADORA,61
15/11/2018,Derivados,Envasado RTD,Linea Baby 6,Llenado Y Embalado / Baby 6 - FLE,61
15/11/2018,Derivados,Envasado RTD,Linea Baby 6,ENFRIADOR,61
15/11/2018,Derivados,Envasado RTD,Linea Baby 6,ELEVADOR SALIDA CERRADORA,61
15/11/2018,Derivados,Envasado RTD,Linea Baby 6,BAJADOR MAGNETICO PALETIZADOR,61
15/11/2018,Derivados,Envasado RTD,Linea Baby 6,TRANSPORTADOR SALIDA ENFRIADOR,57
15/11/2018,Derivados,Envasado RTD,Linea Baby 6,TRANSP ALIMENTADOR ENVASES VACIO,57
15/11/2018,Derivados,Envasado RTD,Linea Baby 6,EMBALADORA,57
15/11/2018,Derivados,Envasado RTD,Linea Baby 6,CODIFICADOR DE ENVASE LLENO,57
15/11/2018,Derivados,Envasado RTD,Linea Baby 6,CERRADORA,57
15/11/2018,Derivados,Envasado RTD,Linea Baby 6,BBA DE RECUPERO LLENADORA,57
15/11/2018,Derivados,Envasado RTD,Linea Baby 6,BAJADOR MAGNETICO ETIQUETADORA,57
15/11/2018,Derivados,Envasado RTD,Linea Baby 6,TRANSPORTADOR SALIDA ENFRIADOR,61
15/11/2018,Derivados,Envasado RTD,Linea Baby 6,PRECALENTADOR,61
15/11/2018,Derivados,Envasado RTD,Linea Baby 6,ESTERILIZADOR,61
15/11/2018,Derivados,Envasado RTD,Linea Baby 6,EMBALADORA,61
15/11/2018,Derivados,Envasado RTD,Linea Baby 6,CODIFICADOR DE ENVASE LLENO,61
15/11/2018,Derivados,Envasado RTD,Linea Baby 6,BBA DE RECUPERO LLENADORA,61
15/11/2018,Derivados,Envasado RTD,Linea Baby 6,BAJADOR MAGNETICO ETIQUETADORA,61
15/11/2018,Derivados,Envasado RTD,Linea Baby 6,VAC TRAC ENFRIADOR,57
15/11/2018,Derivados,Envasado RTD,Linea Baby 6,TRANSP SALIDA EMBALADORA,57
10/9/2018,Derivados,Envasado RTD,Linea Baby 6,TRANSP SALIDA ELEVADOR ENFRIADOR,57
10/9/2018,Derivados,Envasado RTD,Linea Baby 6,TRANSP SALIDA ELEVADOR CERRADORA,57
10/9/2018,Derivados,Envasado RTD,Linea Baby 6,SOPLADOR LLENADORA,57
10/9/2018,Derivados,Envasado RTD,Linea Baby 6,SOPLADOR ENFRIADOR,57
10/9/2018,Derivados,Envasado RTD,Linea Baby 6,LLENADORA,57
10/9/2018,Derivados,Envasado RTD,Linea Baby 6,Llenado Y Embalado / Baby 6 - FLE,57
10/9/2018,Derivados,Envasado RTD,Linea Baby 6,ETIQUETADORA,57
10/9/2018,Derivados,Envasado RTD,Linea Baby 6,ENFRIADOR,57
10/9/2018,Derivados,Envasado RTD,Linea Baby 6,ELEVADOR SALIDA CERRADORA,57
10/9/2018,Derivados,Envasado RTD,Linea Baby 6,BAJADOR MAGNETICO PRECALENTADOR,57
29/12/2018,Derivados,Envasado RTD,Linea Baby 6,BAJADOR MAGNETICO PALETIZADOR,57
29/12/2018,Derivados,Envasado RTD,Linea Baby 6,TRANSPORTADOR MASS CONVEYOR,61
29/12/2018,Derivados,Envasado RTD,Linea Baby 6,TRANSP SALIDA ELEVADOR ENFRIADOR,61
29/12/2018,Derivados,Envasado RTD,Linea Baby 6,TRANSP ALIMENT ENV PALETIZADOR,61
29/12/2018,Derivados,Envasado RTD,Linea Baby 6,TABLERO AUTOMATISMO EMBAL-ETIQ,61
29/12/2018,Derivados,Envasado RTD,Linea Baby 6,SOPLADOR LLENADORA,61
29/12/2018,Derivados,Envasado RTD,Linea Baby 6,SOPLADOR ENFRIADOR,61
29/12/2018,Derivados,Envasado RTD,Linea Baby 6,PRENSA,61
29/12/2018,Derivados,Envasado RTD,Linea Baby 6,ETIQUETADORA,61
29/12/2018,Derivados,Envasado RTD,Linea Baby 6,ELEVADOR SALIDA ENFRIADOR,61
29/12/2018,Derivados,Envasado RTD,Linea Baby 6,DETECTOR GAMMA,61
29/12/2018,Derivados,Envasado RTD,Linea Baby 6,CODIFICADOR DE CAJAS MARSH,61
29/12/2018,Derivados,Envasado RTD,Linea Baby 6,BAJADOR MAGNETICO PRECALENTADOR,61
29/12/2018,Derivados,Envasado RTD,Linea Baby 6,TRANSP SALIDA ELEVADOR PALETIZADOR,61
29/12/2018,Derivados,Envasado RTD,Linea Baby 6,TRANSP ALIMENTADOR ENVASES VACIO,61
29/12/2018,Derivados,Envasado RTD,Linea Baby 6,TABLERO AUTOMATISMO LLEN-CERRADORA,61
29/12/2018,Derivados,Envasado RTD,Linea Baby 6,TABLERO AUTOMATISMO ESTERILIZADOR,61
29/12/2018,Derivados,Envasado RTD,Linea Baby 6,PALETIZADOR WALLON,61
29/12/2018,Derivados,Envasado RTD,Linea Baby 6,ENGOMADORA,61
29/12/2018,Derivados,Envasado RTD,Linea Baby 6,ELEVADOR SALIDA PAL/DEPAL WALLON,61
29/12/2018,Derivados,Envasado RTD,Linea Baby 6,CERRADORA,61
29/12/2018,Derivados,Envasado RTD,Linea Baby 6,TRANSP SALIDA ELEVADOR PALETIZADOR,57
6/10/2018,Derivados,Envasado RTD,Linea Baby 6,TABLERO AUTOMATISMO LLEN-CERRADORA,57
6/10/2018,Derivados,Envasado RTD,Linea Baby 6,TABLERO AUTOMATISMO ESTERILIZADOR,57
6/10/2018,Derivados,Envasado RTD,Linea Baby 6,PRECALENTADOR,57
6/10/2018,Derivados,Envasado RTD,Linea Baby 6,PALETIZADOR WALLON,57
6/10/2018,Derivados,Envasado RTD,Linea Baby 6,ESTERILIZADOR,57
6/10/2018,Derivados,Envasado RTD,Linea Baby 6,ENGOMADORA,57
6/10/2018,Derivados,Envasado RTD,Linea Baby 6,ELEVADOR SALIDA PAL/DEPAL WALLON,57
6/10/2018,Derivados,Envasado RTD,Linea Baby 6,TRANSPORTADOR MASS CONVEYOR,57
6/10/2018,Derivados,Envasado RTD,Linea Baby 6,TRANSP SALIDA CERRADORA,57
6/10/2018,Derivados,Envasado RTD,Linea Baby 6,TRANSP ALIMENTACION INGRESO EMBALADORA,57
6/10/2018,Derivados,Envasado RTD,Linea Baby 6,TRANSP ALIMENT ENV PALETIZADOR,57
6/10/2018,Derivados,Envasado RTD,Linea Baby 6,TABLERO AUTOMATISMO EMBAL-ETIQ,57
6/10/2018,Derivados,Envasado RTD,Linea Baby 6,PRENSA,57
6/10/2018,Derivados,Envasado RTD,Linea Baby 6,ELEVADOR SALIDA ENFRIADOR,57
6/10/2018,Derivados,Envasado RTD,Linea Baby 6,DETECTOR GAMMA,57
6/10/2018,Derivados,Envasado RTD,Linea Baby 6,CODIFICADOR DE CAJAS MARSH,57
15/11/2018,Derivados,Envasado RTD,Linea Baby 6,VAC TRAC ENFRIADOR,30
15/11/2018,Derivados,Envasado RTD,Linea Baby 6,TRANSP SALIDA EMBALADORA,30
15/11/2018,Derivados,Envasado RTD,Linea Baby 6,TRANSP SALIDA ELEVADOR CERRADORA,30
15/11/2018,Derivados,Envasado RTD,Linea Baby 6,TRANSP SALIDA CERRADORA,30
15/11/2018,Derivados,Envasado RTD,Linea Baby 6,TRANSP ALIMENTACION INGRESO EMBALADORA,30
15/11/2018,Derivados,Envasado RTD,Linea Baby 6,LLENADORA,30
15/11/2018,Derivados,Envasado RTD,Linea Baby 6,Llenado Y Embalado / Baby 6 - FLE,30
15/11/2018,Derivados,Envasado RTD,Linea Baby 6,ENFRIADOR,30
15/11/2018,Derivados,Envasado RTD,Linea Baby 6,ELEVADOR SALIDA CERRADORA,30
15/11/2018,Derivados,Envasado RTD,Linea Baby 6,BAJADOR MAGNETICO PALETIZADOR,30
15/11/2018,Derivados,Envasado RTD,Linea Baby 6,TRANSPORTADOR SALIDA ENFRIADOR,30
29/12/2018,Derivados,Envasado RTD,Linea Baby 6,PRECALENTADOR,30
29/12/2018,Derivados,Envasado RTD,Linea Baby 6,ESTERILIZADOR,30
29/12/2018,Derivados,Envasado RTD,Linea Baby 6,EMBALADORA,30
29/12/2018,Derivados,Envasado RTD,Linea Baby 6,CODIFICADOR DE ENVASE LLENO,30
29/12/2018,Derivados,Envasado RTD,Linea Baby 6,BBA DE RECUPERO LLENADORA,30
29/12/2018,Derivados,Envasado RTD,Linea Baby 6,BAJADOR MAGNETICO ETIQUETADORA,30
29/12/2018,Derivados,Envasado RTD,Linea Baby 6,TRANSP SALIDA EMBALADORA,66
29/12/2018,Derivados,Envasado RTD,Linea Baby 6,TRANSP SALIDA ELEVADOR CERRADORA,66
29/12/2018,Derivados,Envasado RTD,Linea Baby 6,LLENADORA,66
29/12/2018,Derivados,Envasado RTD,Linea Baby 6,ENFRIADOR,66
29/12/2018,Derivados,Envasado RTD,Linea Baby 6,ELEVADOR SALIDA CERRADORA,66
29/12/2018,Derivados,Envasado RTD,Linea Baby 6,BBA DE RECUPERO LLENADORA,66
29/12/2018,Derivados,Envasado RTD,Linea Baby 6,BAJADOR MAGNETICO PALETIZADOR,66
29/12/2018,Derivados,Envasado RTD,Linea Baby 6,TRANSP SALIDA ELEVADOR PALETIZADOR,30
26/7/2019,Derivados,Envasado RTD,Linea Baby 6,TRANSP ALIMENTADOR ENVASES VACIO,30
26/7/2019,Derivados,Envasado RTD,Linea Baby 6,TABLERO AUTOMATISMO LLEN-CERRADORA,30
26/7/2019,Derivados,Envasado RTD,Linea Baby 6,TABLERO AUTOMATISMO ESTERILIZADOR,30
26/7/2019,Derivados,Envasado RTD,Linea Baby 6,PALETIZADOR WALLON,30
26/7/2019,Derivados,Envasado RTD,Linea Baby 6,ENGOMADORA,30
26/7/2019,Derivados,Envasado RTD,Linea Baby 6,ELEVADOR SALIDA PAL/DEPAL WALLON,30
26/7/2019,Derivados,Envasado RTD,Linea Baby 6,CERRADORA,30
26/7/2019,Derivados,Envasado RTD,Linea Baby 6,TRANSPORTADOR MASS CONVEYOR,30
26/7/2019,Derivados,Envasado RTD,Linea Baby 6,TRANSP SALIDA ELEVADOR ENFRIADOR,30
26/7/2019,Derivados,Envasado RTD,Linea Baby 6,TRANSP ALIMENT ENV PALETIZADOR,30
26/7/2019,Derivados,Envasado RTD,Linea Baby 6,TABLERO AUTOMATISMO EMBAL-ETIQ,30
26/7/2019,Derivados,Envasado RTD,Linea Baby 6,SOPLADOR LLENADORA,30
26/7/2019,Derivados,Envasado RTD,Linea Baby 6,SOPLADOR ENFRIADOR,30
26/7/2019,Derivados,Envasado RTD,Linea Baby 6,PRENSA,30
26/7/2019,Derivados,Envasado RTD,Linea Baby 6,ETIQUETADORA,30
26/7/2019,Derivados,Envasado RTD,Linea Baby 6,ELEVADOR SALIDA ENFRIADOR,30
26/7/2019,Derivados,Envasado RTD,Linea Baby 6,DETECTOR GAMMA,30
26/7/2019,Derivados,Envasado RTD,Linea Baby 6,CODIFICADOR DE CAJAS MARSH,30
26/7/2019,Derivados,Envasado RTD,Linea Baby 6,BAJADOR MAGNETICO PRECALENTADOR,30
26/7/2019,Derivados,Envasado RTD,Linea Baby 6,VAC TRAC ENFRIADOR,66
26/7/2019,Derivados,Envasado RTD,Linea Baby 6,TRANSPORTADOR SALIDA ENFRIADOR,66
26/7/2019,Derivados,Envasado RTD,Linea Baby 6,PRECALENTADOR,66
26/7/2019,Derivados,Envasado RTD,Linea Baby 6,Llenado Y Embalado / Baby 6 - FLE,66
26/7/2019,Derivados,Envasado RTD,Linea Baby 6,ESTERILIZADOR,66
26/7/2019,Derivados,Envasado RTD,Linea Baby 6,EMBALADORA,66
